"x"
"1",0
"2",0
"3",0
"4",0.0638729300439338
"5",0
"6",0
"7",0
"8",0
"9",0
"10",0
"11",0
"12",0.079734219269103
"13",0.0944730077120823
"14",0.014531936465022
"15",0.127659574468085
"16",0.0392625469443496
"17",0.0758529314342497
"18",0
"19",0.0896921017402945
"20",0
"21",0
"22",0
"23",0
"24",0
"25",0
"26",0
"27",0
"28",0
"29",0.0270967741935484
"30",0
"31",0.0366624525916561
"32",0.0946981305547043
"33",0.0643086816720257
"34",0.160966426106056
"35",0.0645371577574967
"36",0.151002506265664
"37",0.0331384015594542
"38",0.138548539114043
"39",0
"40",0.131453911941717
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0.0762214983713355
"47",0
"48",0
"49",0
"50",0.0623376623376623
"51",0
"52",0
"53",0
"54",0.0441574046260138
"55",0.195729537366548
"56",0.068776628119294
"57",0.239816031537451
"58",0.0633221168553074
"59",0.187478963312016
"60",0.0668279407317811
"61",0.175449871465296
"62",0.032495401594114
"63",0.163419233186675
"64",0.0472103004291846
"65",0.0970358814352574
"66",0.0609184629803187
"67",0.082642089093702
"68",0.0448926480156148
"69",0.101375119923249
"70",0.0623768877216021
"71",0.0934732699245654
"72",0.0312093628088427
"73",0.0551654964894684
"74",0
"75",0.0278962914341976
"76",0
"77",0
"78",0
"79",0
"80",0.0983606557377049
"81",0.118493909191584
"82",0.0993037742762917
"83",0.0784388025767336
"84",0.0597014925373134
"85",0.124707716289945
"86",0.0759959825912287
"87",0.163364485981308
"88",0.10528
"89",0.233794610342316
"90",0.0794246404002502
"91",0.202825428859738
"92",0.0424394844388557
"93",0.111733582321818
"94",0.0606060606060606
"95",0.162743779421654
"96",0.0981963927855711
"97",0.102899012424339
"98",0.0567184334908845
"99",0.140826873385013
"100",0.0426317556226922
"101",0.138304652644997
"102",0.0429740791268759
"103",0.133289560078792
"104",0.118229854689564
"105",0
"106",0.164476021314387
"107",0
"108",0
"109",0
"110",0.064850136239782
"111",0.0646907950983186
"112",0.0818057455540356
"113",0.0441854161019246
"114",0.0419977298524404
"115",0.107789142407553
"116",0.120824742268041
"117",0.0694668820678514
"118",0.0888345558272209
"119",0.0778739184177998
"120",0.10941475826972
"121",0.0402629416598192
